movieId,title,year,meanRating,myNNrating,myCofiRating,numRatings,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,filmnoir,horror,imax,musical,mystery,romance,scifi,thriller,war,western
8861,"The Martian (2015)",2015,4,4,3.97383676606944,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8862,"Return to Sender (2015)",2015,1.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8863,"Kung Fury (2015)",2015,3.71428571428571,3.50153740862337,3.50153246444087,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8864,"Elections Day (2007)",2007,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8865,"Youth (2015)",2015,3.5,3.50153740862337,3.50153246444087,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8866,"Survivor (2015)",2015,0.5,3.50153740862337,3.50153246444087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8867,"Hot Girls Wanted (2015)",2015,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8868,"That Munchhausen (1979)",1979,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8869,"The Taming of the Scoundrel (1980)",1980,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8870,"Phir Hera Pheri (2006)",2006,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8871,"Spy (2015)",2015,3.6875,3.6875,3.6846444637635,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8872,"Trainwreck (2015)",2015,3.2,3.50153740862337,3.42293069970912,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8873,"BMX Bandits (1983)",1983,3,3.50153740862337,3.50153246444087,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8874,"Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014)",2014,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8875,"Aloha (2015)",2015,0.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8876,"Dragon Blade (2015)",2015,2,3.50153740862337,3.50153246444087,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8877,"Entourage (2015)",2015,2,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8878,"Bitter Lake (2015)",2015,5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8879,"No Way Jose (2015)",2015,2,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8880,"Ghost Graduation (2012)",2012,5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8881,"Duck Amuck (1953)",1953,4,3.50153740862337,3.50153246444087,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8882,"Inside Out (2015)",2015,3.81395348837209,3.81395348837209,3.98431254213017,43,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8883,"The Wolfpack (2015)",2015,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8884,"Trevor Noah: African American (2013)",2013,2.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8885,"Love & Mercy (2014)",2014,4.33333333333333,3.50153740862337,3.50153246444087,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8886,"The Hunger Games: Mockingjay - Part 2 (2015)",2015,3.7,3.50153740862337,3.81785086461597,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8887,"Pixels (2015)",2015,2.58333333333333,3.50153740862337,3.50153246444087,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8888,"Fantastic Beasts and Where to Find Them (2016)",2016,3.67857142857143,3.67857142857143,3.75560826203672,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8889,"The Hairdresser (2010)",2010,4,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8890,"The Star Wars Holiday Special (1978)",1978,0.5,3.50153740862337,3.50153246444087,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8891,"Mr. Holmes (2015)",2015,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8892,"The Secret Life of Pets (2016)",2016,3.07142857142857,3.50153740862337,3.50153246444087,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8893,"Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005)",2005,3.25,3.50153740862337,3.50153246444087,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8894,"Self/less (2015)",2015,2.75,3.50153740862337,3.50153246444087,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8895,"The Last Witch Hunter (2015)",2015,3.33333333333333,3.50153740862337,3.50153246444087,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8896,"Krampus (2015)",2015,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8897,"Suicide Squad (2016)",2016,2.91666666666667,2.91666666666667,3.18883396110597,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8898,"Independence Day: Resurgence (2016)",2016,2.375,3.50153740862337,3.50153246444087,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8899,"Star Trek Beyond (2016)",2016,3.46666666666667,3.46666666666667,3.72536739345918,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8900,"Golmaal (2006)",2006,4.5,3.50153740862337,3.50153246444087,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8901,"Bruce Lee: A Warrior's Journey (2000)",2000,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8902,"Five Element Ninjas (1982)",1982,3.5,3.50153740862337,3.50153246444087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8903,"The Magnificent Ruffians (1979)",1979,4,3.50153740862337,3.50153246444087,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8904,"Ted 2 (2015)",2015,2.77777777777778,3.50153740862337,3.50153246444087,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8905,"Absolutely Anything (2015)",2015,3,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8906,"Minions (2015)",2015,3.16666666666667,3.16666666666667,3.45588907602086,15,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8907,"The Silence of the Hams (1994)",1994,3,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8908,"Bloodsport III (1996)",1996,1.5,3.50153740862337,3.50153246444087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8909,"The Good Dinosaur (2015)",2015,3,3.50153740862337,3.50153246444087,4,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8910,"Black Mass (2015)",2015,2.5,3.50153740862337,3.50153246444087,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8911,"Spectre (2015)",2015,3.05882352941176,3.05882352941176,3.43119107443328,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8912,"The Professional: Golgo 13 (1983)",1983,3,3.50153740862337,3.50153246444087,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8913,"Mortal Kombat: The Journey Begins (1995)",1995,0.5,3.50153740862337,3.50153246444087,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8914,"Sharknado 3: Oh Hell No! (2015)",2015,1,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8915,"Scooby-Doo! and the Samurai Sword (2009)",2009,5,3.50153740862337,3.50153246444087,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8916,"Scooby-Doo! and the Loch Ness Monster (2004)",2004,5,3.50153740862337,3.50153246444087,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8917,"Big Top Scooby-Doo! (2012)",2012,5,3.50153740862337,3.50153246444087,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8918,"Scooby-Doo Goes Hollywood (1979)",1979,5,3.50153740862337,3.50153246444087,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8919,"Gabriel Iglesias: Hot and Fluffy (2007)",2007,1.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8920,"George Carlin: Back in Town (1996)",1996,5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8921,"George Carlin: You Are All Diseased (1999)",1999,5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8922,"Ghost in the Shell 2.0 (2008)",2008,3.75,3.50153740862337,3.50153246444087,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8923,"Larry David: Curb Your Enthusiasm (1999)",1999,5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8924,"Kevin Hart: Laugh at My Pain (2011)",2011,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8925,"Tom and Jerry: Shiver Me Whiskers (2006)",2006,5,3.50153740862337,3.50153246444087,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8926,"Jeff Dunham: All Over the Map (2014)",2014,2,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8927,"The FP (2012)",2012,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8928,"Kung Fu Panda: Secrets of the Masters (2011)",2011,5,3.50153740862337,3.50153246444087,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8929,"Steve Jobs (2015)",2015,3.75,3.50153740862337,3.50153246444087,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8930,"Macbeth (2015)",2015,2.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8931,"Vacation (2015)",2015,3.41666666666667,3.50153740862337,3.50153246444087,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8932,"Creep (2014)",2014,3,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8933,"The Face of an Angel (2015)",2015,1.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8934,"Wild Horses (2015)",2015,1,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8935,"Search Party (2014)",2014,2.25,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8936,"The Squeeze (2015)",2015,2,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8937,"Careful What You Wish For (2015)",2015,1.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8938,"Robot Overlords (2014)",2014,1.5,3.50153740862337,3.50153246444087,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8939,"Bad Asses on the Bayou (2015)",2015,2.5,3.50153740862337,3.50153246444087,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8940,"The Eye: Infinity (2005)",2005,5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8941,"Kiss me Kismet (2006)",2006,2.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8942,"Da geht noch was! (2013)",2013,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8943,"Villain (1971)",1971,5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8944,"The Lovers (2015)",2015,1.5,3.50153740862337,3.50153246444087,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8945,"Batman v Superman: Dawn of Justice (2016)",2016,2.34375,2.34375,2.69486587270811,16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8946,"God Loves Caviar (2012)",2012,2,3.50153740862337,3.50153246444087,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8947,"Mortuary (1983)",1983,2,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8948,"April Morning (1988)",1988,2.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8949,"Amy (2015)",2015,3.5,3.50153740862337,3.50153246444087,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8950,"That Demon Within (2014)",2014,2,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8951,"Carnival Magic (1981)",1981,0.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8952,"Magic Mike XXL (2015)",2015,4,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8953,"The Jungle Book (2016)",2016,3.63636363636364,3.63636363636364,3.51624570398569,11,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8954,"Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993)",1993,4,3.50153740862337,3.50153246444087,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8955,"Dragon Ball Z: Resurrection of F (2015)",2015,4,3.50153740862337,3.50153246444087,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8956,"The Man from U.N.C.L.E. (2015)",2015,3.47222222222222,3.47222222222222,3.78521371955578,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8957,"Sorrow (2015)",2015,0.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8958,"7 Days in Hell (2015)",2015,4,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8959,"The Walk (2015)",2015,3,3.50153740862337,3.50153246444087,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8960,"13 Hours (2016)",2016,3.3,3.50153740862337,3.50153246444087,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8961,"There Will Come a Day (2013)",2013,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8962,"The Opposite Sex (2014)",2014,1.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8963,"The Gallows (2015)",2015,1.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8964,"Tokyo Tribe (2014)",2014,5,3.50153740862337,3.50153246444087,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
8965,"Feast (2014)",2014,3,3.50153740862337,3.50153246444087,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8966,"Joe Dirt 2: Beautiful Loser (2015)",2015,0.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8967,"Return to Treasure Island (1988)",1988,5,3.50153740862337,3.50153246444087,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8968,"Nasu: Summer in Andalusia (2003)",2003,5,3.50153740862337,3.50153246444087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8969,"Dark Places (2015)",2015,2,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8970,"Afro Samurai (2007)",2007,2.5,3.50153740862337,3.50153246444087,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8971,"Massu Engira Maasilamani (2015)",2015,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8972,"The Revenant (2015)",2015,3.90322580645161,3.90322580645161,4.06502857050715,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8973,"Irrational Man (2015)",2015,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8974,"Exte: Hair Extensions (2007)",2007,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8975,"Ooops! Noah is Gone... (2015)",2015,5,3.50153740862337,3.50153246444087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8976,"Southpaw (2015)",2015,2.83333333333333,3.50153740862337,3.50153246444087,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8977,"Sicario (2015)",2015,3.54545454545455,3.54545454545455,4.00607887502762,11,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8978,"Goodnight Mommy (Ich seh ich seh) (2014)",2014,3,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
8979,"10 Cent Pistol (2015)",2015,1.25,3.50153740862337,3.50153246444087,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8980,"Before We Go (2014)",2014,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8981,"Anomalisa (2015)",2015,3.25,3.50153740862337,3.50153246444087,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8982,"Colonia (2016)",2016,1.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8983,"Ghost in the Shell Arise - Border 2: Ghost Whispers (2013)",2013,2.5,3.50153740862337,3.50153246444087,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8984,"How to Make Love Like an Englishman (2014)",2014,2.25,3.50153740862337,3.50153246444087,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8985,"Fracchia contro Dracula (1985)",1985,4,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8986,"Always Watching: A Marble Hornets Story (2015)",2015,2,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8987,"Madly in Love (1981)",1981,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8988,"The Intern (2015)",2015,3.65384615384615,3.65384615384615,3.66270468738595,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8989,"Hollywood Chainsaw Hookers (1988)",1988,5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8990,"Love (2015)",2015,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8991,"Room (2015)",2015,3.5625,3.50153740862337,3.50153246444087,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8992,"The Runner (2015)",2015,2,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8993,"The Gift (2015)",2015,3.25,3.50153740862337,3.50153246444087,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8994,"George Carlin: Jammin' in New York (1992)",1992,5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8995,"The Witch (2015)",2015,4,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8996,"Men & Chicken (2015)",2015,4,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8997,"The Escort (2015)",2015,3,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8998,"Doctor Who: The Waters of Mars (2009)",2009,4,3.50153740862337,3.50153246444087,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8999,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",2009,4.5,3.50153740862337,3.50153246444087,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9000,"Visit, The (2015)",2015,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9001,"Secret in Their Eyes (2015)",2015,1.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
9002,"The Electric Hotel (1908)",1908,4,3.50153740862337,3.50153246444087,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9003,"Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015)",2015,4,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9004,"Battle For Sevastopol (2015)",2015,5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
9005,"American Ultra (2015)",2015,2.66666666666667,3.50153740862337,3.50153246444087,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9006,"Straight Outta Compton (2015)",2015,4.21428571428571,3.50153740862337,3.50153246444087,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9007,"Cop Car (2015)",2015,3.5,3.50153740862337,3.50153246444087,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9008,"The Lost Room (2006)",2006,3.5,3.50153740862337,3.50153246444087,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9009,"Tangerine (2015)",2015,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9010,"Every Secret Thing (2014)",2014,2,3.50153740862337,3.50153246444087,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
9011,"964 Pinocchio (1991)",1991,1,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9012,"Joy (2015)",2015,3.2,3.50153740862337,3.50153246444087,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9013,"Victor Frankenstein (2015)",2015,3.25,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9014,"Guardians (2016)",2016,2.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9015,"Invincible Shaolin (1978)",1978,4,3.50153740862337,3.50153246444087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9016,"Scouts Guide to the Zombie Apocalypse (2015)",2015,3.75,3.50153740862337,3.50153246444087,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9017,"Suffragette (2015)",2015,2.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9018,"Fort Tilden (2014)",2014,4,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9019,"Turbo Kid (2015)",2015,3.5,3.50153740862337,3.50153246444087,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9020,"The Unauthorized Saved by the Bell Story (2014)",2014,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9021,"War Room (2015)",2015,0.5,3.50153740862337,3.50153246444087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9022,"Legend (2015)",2015,3.5,3.50153740862337,3.50153246444087,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9023,"Deathgasm (2015)",2015,5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9024,"The Danish Girl (2015)",2015,3.75,3.50153740862337,3.50153246444087,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9025,"Cooties (2015)",2015,3.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9026,"Autumn Marathon (1979)",1979,4,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9027,"12 Chairs (1976)",1976,5,3.50153740862337,3.50153246444087,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9028,"Ordinary Miracle (1978)",1978,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9029,"Old Men: Robbers (1971)",1971,4,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9030,"Unbelievable Adventures of Italians in Russia (1974)",1974,3.25,3.50153740862337,3.50153246444087,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9031,"It Can't Be! (1975)",1975,4.5,3.50153740862337,3.50153246444087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9032,"12 Chairs (1971)",1971,4.5,3.50153740862337,3.50153246444087,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
